================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  5.981445e-03 =  0.000000e+00 3BC40000 00000000 00111011110001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.958008e-03 =  0.000000e+00 3BE40000 00000000 00111011111001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.713867e-03 =  0.000000e+00 3BDC0000 00000000 00111011110111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  5.981445e-03 =  0.000000e+00 3BC40000 00000000 00111011110001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.958008e-03 =  0.000000e+00 3BE40000 00000000 00111011111001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.958008e-03 =  0.000000e+00 3BE40000 00000000 00111011111001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  5.859375e-03 =  0.000000e+00 3BC00000 00000000 00111011110000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.835937e-03 =  0.000000e+00 3BE00000 00000000 00111011111000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.835937e-03 =  0.000000e+00 3BE00000 00000000 00111011111000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.835937e-03 =  0.000000e+00 3BE00000 00000000 00111011111000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.812500e-03 =  0.000000e+00 3C000000 00000000 00111100000000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.835937e-03 =  0.000000e+00 3BE00000 00000000 00111011111000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.835937e-03 =  0.000000e+00 3BE00000 00000000 00111011111000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  5.981445e-03 =  0.000000e+00 3BC40000 00000000 00111011110001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.958008e-03 =  0.000000e+00 3BE40000 00000000 00111011111001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.713867e-03 =  0.000000e+00 3BDC0000 00000000 00111011110111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  5.981445e-03 =  0.000000e+00 3BC40000 00000000 00111011110001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.958008e-03 =  0.000000e+00 3BE40000 00000000 00111011111001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.202148e-03 =  0.000000e+00 3BEC0000 00000000 00111011111011000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.958008e-03 =  0.000000e+00 3BE40000 00000000 00111011111001000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.690430e-03 =  0.000000e+00 3BFC0000 00000000 00111011111111000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.469727e-03 =  0.000000e+00 3BD40000 00000000 00111011110101000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  5.859375e-03 =  0.000000e+00 3BC00000 00000000 00111011110000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.347656e-03 =  0.000000e+00 3BD00000 00000000 00111011110100000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  6.835937e-03 =  0.000000e+00 3BE00000 00000000 00111011111000000000000000000000 00000000000000000000000000000000 ().
================kta_ft :  :  7.324219e-03 =  0.000000e+00 3BF00000 00000000 00111011111100000000000000000000 00000000000000000000000000000000 ().
